"facility_id","provider_id","country","year","unique_id","num_staff","num_med","num_nonmed","provider_post1","provider_cadre1","provider_educ1","provider_mededuc1","provider_male1","is_outpatient","provider_present1","absent_reason1","provider_post2","provider_cadre2","provider_educ2","provider_mededuc2","provider_male2","provider_present2","absent_reason2","provider_activity","salary_delay","has_roster","has_absentee"
"195","19","TANZANIA",2014,"195_19",3,3,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"195","14","TANZANIA",2014,"195_14",3,3,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,2,1,1,1
"195","25","TANZANIA",2014,"195_25",3,3,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"195","1","TANZANIA",2014,"195_1",3,3,1,4,1,2,3,0,1,0,5,,,,,,,,,,1,
"197","2","TANZANIA",2014,"197_2",1,1,0,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,1,1,1
"197","1","TANZANIA",2014,"197_1",1,1,0,4,2,2,3,1,1,1,,4,2,2,3,1,1,,1,1,1,1
"198","30","TANZANIA",2014,"198_30",3,3,2,5,4,2,2,1,0,1,,5,4,2,2,1,1,,1,1,1,1
"198","11","TANZANIA",2014,"198_11",3,3,2,5,2,2,2,0,1,0,5,,,,,,,,,,1,
"198","13","TANZANIA",2014,"198_13",3,3,2,5,2,2,2,0,1,0,4,,,,,,,,,,1,
"198","19","TANZANIA",2014,"198_19",3,3,2,5,3,2,2,1,0,1,,,,,,,,,,,1,
"198","26","TANZANIA",2014,"198_26",3,3,2,5,4,2,1,1,0,1,,,,,,,,,,,1,
"198","15","TANZANIA",2014,"198_15",3,3,2,5,3,2,2,0,1,0,3,,,,,,,,,,1,
"198","25","TANZANIA",2014,"198_25",3,3,2,5,4,2,1,1,0,1,,5,4,2,1,1,1,,1,1,1,1
"198","4","TANZANIA",2014,"198_4",3,3,2,3,4,2,3,1,1,0,3,,,,,,,,,,1,
"198","23","TANZANIA",2014,"198_23",3,3,2,5,4,2,2,1,0,0,5,,,,,,,,,,1,
"198","5","TANZANIA",2014,"198_5",3,3,2,5,4,2,3,0,1,1,,,,,,,,,,,1,
"198","9","TANZANIA",2014,"198_9",3,3,2,5,2,2,2,0,1,0,5,,,,,,,,,,1,
"198","20","TANZANIA",2014,"198_20",3,3,2,5,3,2,2,1,1,1,,5,3,2,2,0,0,5,,,1,1
"198","3","TANZANIA",2014,"198_3",3,3,2,3,1,2,3,1,1,0,5,3,1,2,3,1,0,4,,,1,1
"198","17","TANZANIA",2014,"198_17",3,3,2,5,3,2,2,1,1,0,5,,,,,,,,,,1,
"198","28","TANZANIA",2014,"198_28",3,3,2,5,4,1,1,0,0,0,5,,,,,,,,,,1,
"198","16","TANZANIA",2014,"198_16",3,3,2,5,3,2,1,0,1,0,4,,,,,,,,,,1,
"198","12","TANZANIA",2014,"198_12",3,3,2,4,2,2,2,0,1,0,5,4,2,2,2,0,1,,1,1,1,1
"198","18","TANZANIA",2014,"198_18",3,3,2,5,3,2,2,0,0,1,,,,,,,,,,,1,
"198","6","TANZANIA",2014,"198_6",3,3,2,5,2,2,3,1,1,1,,,,,,,,,,,1,
"198","14","TANZANIA",2014,"198_14",3,3,2,5,3,2,2,1,1,1,,,,,,,,,,,1,
"198","27","TANZANIA",2014,"198_27",3,3,2,5,4,1,1,1,0,1,,,,,,,,,,,1,
"198","24","TANZANIA",2014,"198_24",3,3,2,5,4,2,1,0,0,0,4,5,4,2,1,0,1,,3,1,1,1
"198","8","TANZANIA",2014,"198_8",3,3,2,5,2,2,3,1,0,1,,,,,,,,,,,1,
"198","21","TANZANIA",2014,"198_21",3,3,2,5,3,2,2,1,0,1,,,,,,,,,,,1,
"198","29","TANZANIA",2014,"198_29",3,3,2,5,4,1,1,1,0,0,5,,,,,,,,,,1,
"198","10","TANZANIA",2014,"198_10",3,3,2,5,2,2,2,1,1,1,,,,,,,,,,,1,
"198","1","TANZANIA",2014,"198_1",3,3,2,4,1,3,4,0,0,1,,4,1,3,4,0,0,1,,,1,1
"198","7","TANZANIA",2014,"198_7",3,3,2,5,2,2,3,0,0,1,,5,2,2,3,0,0,3,,,1,1
"198","31","TANZANIA",2014,"198_31",3,3,2,5,4,2,2,1,0,1,,5,4,2,2,1,0,5,,,1,1
"198","22","TANZANIA",2014,"198_22",3,3,2,5,4,2,1,1,0,1,,,,,,,,,,,1,
"198","2","TANZANIA",2014,"198_2",3,3,2,3,1,2,3,0,1,0,6,3,1,2,3,0,1,,1,0,1,1
"199","2","TANZANIA",2014,"199_2",2,2,1,4,2,2,3,0,1,0,5,4,2,2,3,0,1,,2,1,1,1
"199","10","TANZANIA",2014,"199_10",2,2,1,4,4,2,2,0,0,0,5,4,4,2,2,0,0,5,,,1,1
"199","8","TANZANIA",2014,"199_8",2,2,1,5,3,2,2,0,0,1,,,,,,,,,,,1,
"199","1","TANZANIA",2014,"199_1",2,2,1,5,1,2,3,0,1,0,5,4,2,2,3,0,1,,1,1,1,1
"199","4","TANZANIA",2014,"199_4",2,2,1,5,2,2,3,0,1,1,,5,2,2,3,0,0,5,,,1,1
"199","6","TANZANIA",2014,"199_6",2,2,1,4,3,2,3,0,0,1,,4,3,2,2,0,1,,2,1,1,1
"199","5","TANZANIA",2014,"199_5",2,2,1,5,2,2,3,0,1,0,5,5,2,2,3,0,0,5,,,1,1
"199","3","TANZANIA",2014,"199_3",2,2,1,5,2,2,3,1,1,0,5,5,2,2,3,0,0,5,,,1,1
"199","11","TANZANIA",2014,"199_11",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,0,1,1
"199","7","TANZANIA",2014,"199_7",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"199","9","TANZANIA",2014,"199_9",2,2,1,5,3,2,2,0,0,0,5,5,3,2,2,0,1,,1,1,1,1
"2","1","TANZANIA",2014,"2_1",1,1,1,1,2,2,3,1,1,1,,1,2,2,3,1,1,,1,0,1,1
"2","2","TANZANIA",2014,"2_2",1,1,1,2,4,2,2,1,0,1,,2,4,2,2,1,1,,1,0,1,1
"20","2","TANZANIA",2014,"20_2",2,2,1,2,2,2,2,1,1,1,,2,2,2,2,1,1,,1,0,1,1
"20","8","TANZANIA",2014,"20_8",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,0,1,1
"20","9","TANZANIA",2014,"20_9",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,0,8,,,1,1
"20","4","TANZANIA",2014,"20_4",2,2,1,5,3,2,3,0,0,1,,5,3,2,3,0,0,1,,,1,1
"20","3","TANZANIA",2014,"20_3",2,2,1,4,3,2,3,0,0,1,,4,3,2,3,0,1,,3,0,1,1
"20","6","TANZANIA",2014,"20_6",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,0,4,,,1,1
"20","10","TANZANIA",2014,"20_10",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,0,1,1
"20","1","TANZANIA",2014,"20_1",2,2,1,1,1,2,3,1,1,1,,1,1,2,3,1,1,,1,0,1,1
"20","5","TANZANIA",2014,"20_5",2,2,1,4,3,2,3,0,0,1,,4,3,2,3,0,1,,5,0,1,1
"20","7","TANZANIA",2014,"20_7",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,0,2,,,1,1
"200","4","TANZANIA",2014,"200_4",4,4,3,5,1,3,4,0,1,1,,5,1,3,4,0,0,5,,,1,1
"200","49","TANZANIA",2014,"200_49",4,4,3,5,4,1,2,1,0,0,5,,,,,,,,,,1,
"200","32","TANZANIA",2014,"200_32",4,4,3,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,1,1,1
"200","33","TANZANIA",2014,"200_33",4,4,3,5,4,2,2,1,0,1,,5,4,2,2,1,0,5,,,1,1
"200","42","TANZANIA",2014,"200_42",4,4,3,5,4,1,2,0,0,1,,,,,,,,,,,1,
"200","40","TANZANIA",2014,"200_40",4,4,3,5,4,2,2,1,0,1,,,,,,,,,,,1,
"200","14","TANZANIA",2014,"200_14",4,4,3,5,4,2,3,1,0,0,1,5,4,2,3,1,1,,1,1,1,1
"200","48","TANZANIA",2014,"200_48",4,4,3,5,4,1,2,1,0,1,,,,,,,,,,,1,
"200","18","TANZANIA",2014,"200_18",4,4,3,3,3,3,3,1,0,1,,,,,,,,,,,1,
"200","2","TANZANIA",2014,"200_2",4,4,3,4,1,3,4,0,1,0,5,,,,,,,,,,1,
"200","22","TANZANIA",2014,"200_22",4,4,3,5,3,2,3,1,0,0,5,,,,,,,,,,1,
"200","44","TANZANIA",2014,"200_44",4,4,3,5,4,2,2,0,0,0,1,,,,,,,,,,1,
"200","15","TANZANIA",2014,"200_15",4,4,3,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"200","47","TANZANIA",2014,"200_47",4,4,3,5,4,2,2,1,0,0,5,,,,,,,,,,1,
"200","31","TANZANIA",2014,"200_31",4,4,3,4,3,2,3,1,0,1,,,,,,,,,,,1,
"200","1","TANZANIA",2014,"200_1",4,4,3,3,1,3,4,1,0,1,,,,,,,,,,,1,
"200","25","TANZANIA",2014,"200_25",4,4,3,5,3,2,3,0,0,0,5,,,,,,,,,,1,
"200","28","TANZANIA",2014,"200_28",4,4,3,5,3,2,2,1,0,1,,5,3,2,2,1,1,,1,1,1,1
"200","36","TANZANIA",2014,"200_36",4,4,3,5,4,2,2,1,0,1,,,,,,,,,,,1,
"200","29","TANZANIA",2014,"200_29",4,4,3,5,3,2,2,0,0,1,,,,,,,,,,,1,
"200","8","TANZANIA",2014,"200_8",4,4,3,5,1,3,3,1,1,1,,,,,,,,,,,1,
"200","23","TANZANIA",2014,"200_23",4,4,3,5,3,2,3,0,0,1,,,,,,,,,,,1,
"200","38","TANZANIA",2014,"200_38",4,4,3,5,4,1,2,0,0,1,,,,,,,,,,,1,
"200","17","TANZANIA",2014,"200_17",4,4,3,5,4,2,2,1,0,0,5,5,4,2,2,1,1,,1,1,1,1
"200","9","TANZANIA",2014,"200_9",4,4,3,5,1,2,3,1,1,0,5,5,1,2,3,1,0,5,,,1,1
"200","20","TANZANIA",2014,"200_20",4,4,3,5,3,3,3,0,0,1,,,,,,,,,,,1,
"200","35","TANZANIA",2014,"200_35",4,4,3,5,4,1,2,1,0,0,4,5,4,1,2,1,0,4,,,1,1
"200","39","TANZANIA",2014,"200_39",4,4,3,5,4,1,2,0,0,0,4,,,,,,,,,,1,
"200","43","TANZANIA",2014,"200_43",4,4,3,5,4,1,2,1,0,0,6,5,4,1,2,1,0,6,,,1,1
"200","3","TANZANIA",2014,"200_3",4,4,3,4,1,3,4,0,1,0,1,,,,,,,,,,1,
"200","16","TANZANIA",2014,"200_16",4,4,3,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,1,1,1
"200","26","TANZANIA",2014,"200_26",4,4,3,5,3,2,2,0,0,1,,,,,,,,,,,1,
"200","27","TANZANIA",2014,"200_27",4,4,3,5,3,2,2,1,0,0,1,,,,,,,,,,1,
"200","34","TANZANIA",2014,"200_34",4,4,3,5,4,2,2,1,0,0,6,,,,,,,,,,1,
"200","6","TANZANIA",2014,"200_6",4,4,3,5,1,3,3,1,1,0,5,,,,,,,,,,1,
"200","45","TANZANIA",2014,"200_45",4,4,3,5,4,2,2,0,0,1,,,,,,,,,,,1,
"200","5","TANZANIA",2014,"200_5",4,4,3,5,1,3,4,0,1,0,1,,,,,,,,,,1,
"200","37","TANZANIA",2014,"200_37",4,4,3,4,4,2,2,0,0,1,,,,,,,,,,,1,
"200","21","TANZANIA",2014,"200_21",4,4,3,5,3,3,3,1,0,0,5,,,,,,,,,,1,
"200","11","TANZANIA",2014,"200_11",4,4,3,5,1,2,3,0,1,0,5,,,,,,,,,,1,
"200","46","TANZANIA",2014,"200_46",4,4,3,5,4,2,2,1,0,0,6,,,,,,,,,,1,
"200","13","TANZANIA",2014,"200_13",4,4,3,5,4,3,3,1,0,1,,,,,,,,,,,1,
"200","24","TANZANIA",2014,"200_24",4,4,3,5,3,2,3,1,0,0,5,,,,,,,,,,1,
"200","30","TANZANIA",2014,"200_30",4,4,3,4,3,2,3,0,0,1,,,,,,,,,,,1,
"200","7","TANZANIA",2014,"200_7",4,4,3,5,1,3,3,1,1,1,,,,,,,,,,,1,
"200","10","TANZANIA",2014,"200_10",4,4,3,5,1,2,3,1,1,0,6,,,,,,,,,,1,
"200","50","TANZANIA",2014,"200_50",4,4,3,5,4,1,2,0,0,0,1,,,,,,,,,,1,
"200","41","TANZANIA",2014,"200_41",4,4,3,5,4,2,2,1,0,0,4,,,,,,,,,,1,
"200","12","TANZANIA",2014,"200_12",4,4,3,3,4,3,3,1,0,1,,,,,,,,,,,1,
"200","19","TANZANIA",2014,"200_19",4,4,3,5,3,3,3,0,0,1,,,,,,,,,,,1,
"201","4","TANZANIA",2014,"201_4",2,2,2,5,3,3,3,0,0,1,,5,3,3,3,0,0,5,,,1,1
"201","1","TANZANIA",2014,"201_1",2,2,2,1,1,3,4,1,1,1,,1,1,3,4,1,1,,1,0,1,1
"201","2","TANZANIA",2014,"201_2",2,2,2,5,1,3,4,1,1,0,5,5,1,3,4,1,0,5,,,1,1
"201","7","TANZANIA",2014,"201_7",2,2,2,5,4,3,2,0,0,1,,5,4,3,2,0,1,,1,0,1,1
"201","9","TANZANIA",2014,"201_9",2,2,2,3,4,3,2,1,0,1,,3,4,3,2,1,1,,1,1,1,1
"201","6","TANZANIA",2014,"201_6",2,2,2,5,4,3,2,0,0,1,,5,4,3,2,0,1,,1,0,1,1
"201","3","TANZANIA",2014,"201_3",2,2,2,3,3,3,3,0,0,1,,3,3,3,3,0,1,,1,1,1,1
"201","10","TANZANIA",2014,"201_10",2,2,2,3,4,3,3,1,0,1,,3,4,3,3,1,0,5,,,1,1
"201","8","TANZANIA",2014,"201_8",2,2,2,5,4,3,2,0,0,0,5,5,4,3,2,0,1,,1,0,1,1
"201","5","TANZANIA",2014,"201_5",2,2,2,5,4,3,2,0,0,0,5,5,4,3,2,0,1,,1,1,1,1
"204","22","TANZANIA",2014,"204_22",3,3,2,5,3,3,2,0,0,1,,,,,,,,,,,1,
"204","15","TANZANIA",2014,"204_15",3,3,2,5,3,3,3,0,0,1,,5,3,3,3,0,1,,1,1,1,1
"204","6","TANZANIA",2014,"204_6",3,3,2,5,2,3,3,0,1,0,3,,,,,,,,,,1,
"204","12","TANZANIA",2014,"204_12",3,3,2,5,3,3,2,1,0,1,,,,,,,,,,,1,
"204","24","TANZANIA",2014,"204_24",3,3,2,5,3,3,3,0,0,1,,5,3,3,3,0,1,,3,1,1,1
"204","7","TANZANIA",2014,"204_7",3,3,2,5,3,3,2,0,0,1,,5,3,3,2,0,1,,2,1,1,1
"204","27","TANZANIA",2014,"204_27",3,3,2,5,3,3,3,0,0,1,,,,,,,,,,,1,
"204","19","TANZANIA",2014,"204_19",3,3,2,5,4,2,2,1,0,1,,,,,,,,,,,1,
"204","31","TANZANIA",2014,"204_31",3,3,2,5,3,3,3,0,0,1,,,,,,,,,,,1,
"204","3","TANZANIA",2014,"204_3",3,3,2,5,2,3,3,0,1,0,4,,,,,,,,,,1,
"204","28","TANZANIA",2014,"204_28",3,3,2,5,4,3,2,1,0,1,,5,4,3,2,1,1,,2,1,1,1
"204","37","TANZANIA",2014,"204_37",3,3,2,5,3,3,3,0,0,1,,,,,,,,,,,1,
"204","33","TANZANIA",2014,"204_33",3,3,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"204","14","TANZANIA",2014,"204_14",3,3,2,5,3,3,3,0,0,1,,5,3,3,3,0,0,5,,,1,1
"204","11","TANZANIA",2014,"204_11",3,3,2,5,3,3,2,0,0,1,,,,,,,,,,,1,
"204","32","TANZANIA",2014,"204_32",3,3,2,5,3,3,3,0,0,1,,,,,,,,,,,1,
"204","16","TANZANIA",2014,"204_16",3,3,2,5,3,3,2,0,0,0,4,,,,,,,,,,1,
"204","8","TANZANIA",2014,"204_8",3,3,2,5,3,3,2,1,0,0,5,,,,,,,,,,1,
"204","20","TANZANIA",2014,"204_20",3,3,2,5,4,3,3,0,0,1,,,,,,,,,,,1,
"204","34","TANZANIA",2014,"204_34",3,3,2,5,4,2,2,0,0,1,,5,4,2,2,0,1,,2,1,1,1
"204","2","TANZANIA",2014,"204_2",3,3,2,3,4,3,3,0,1,0,3,,,,,,,,,,1,
"204","30","TANZANIA",2014,"204_30",3,3,2,5,3,3,3,0,0,1,,,,,,,,,,,1,
"204","18","TANZANIA",2014,"204_18",3,3,2,5,4,2,2,1,0,0,4,,,,,,,,,,1,
"204","36","TANZANIA",2014,"204_36",3,3,2,5,3,3,3,0,0,1,,,,,,,,,,,1,
"204","4","TANZANIA",2014,"204_4",3,3,2,5,2,3,3,0,1,1,,5,2,3,3,0,1,,1,1,1,1
"204","29","TANZANIA",2014,"204_29",3,3,2,5,4,2,2,0,0,1,,5,4,2,2,0,1,,3,1,1,1
"204","26","TANZANIA",2014,"204_26",3,3,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"204","35","TANZANIA",2014,"204_35",3,3,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"204","17","TANZANIA",2014,"204_17",3,3,2,3,4,2,3,1,0,1,,3,4,2,3,1,0,5,,,1,1
"204","1","TANZANIA",2014,"204_1",3,3,2,1,4,3,3,1,1,1,,,,,,,,,,,1,
"204","21","TANZANIA",2014,"204_21",3,3,2,5,4,2,3,1,0,1,,,,,,,,,,,1,
"204","10","TANZANIA",2014,"204_10",3,3,2,5,3,3,2,0,0,1,,,,,,,,,,,1,
"204","9","TANZANIA",2014,"204_9",3,3,2,5,3,3,2,0,0,0,5,,,,,,,,,,1,
"204","25","TANZANIA",2014,"204_25",3,3,2,5,3,2,3,0,0,1,,,,,,,,,,,1,
"204","5","TANZANIA",2014,"204_5",3,3,2,5,2,3,3,0,1,0,5,5,2,3,3,0,1,,1,1,1,1
"204","13","TANZANIA",2014,"204_13",3,3,2,3,3,3,2,0,0,1,,,,,,,,,,,1,
"204","23","TANZANIA",2014,"204_23",3,3,2,5,3,3,2,0,0,0,4,,,,,,,,,,1,
"205","2","TANZANIA",2014,"205_2",1,1,0,5,3,2,2,0,0,1,,5,3,2,2,0,1,,1,1,1,1
"205","1","TANZANIA",2014,"205_1",1,1,0,4,2,2,3,1,1,1,,4,2,2,3,1,1,,1,1,1,1
"205","3","TANZANIA",2014,"205_3",1,1,0,5,4,2,2,0,0,1,,5,4,2,2,0,1,,2,1,1,1
"206","4","TANZANIA",2014,"206_4",1,1,0,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,1,1,1
"206","3","TANZANIA",2014,"206_3",1,1,0,5,2,2,3,1,1,0,5,5,2,2,3,1,0,5,,,1,1
"206","1","TANZANIA",2014,"206_1",1,1,0,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"206","2","TANZANIA",2014,"206_2",1,1,0,4,2,2,3,1,1,1,,4,2,2,3,1,1,,2,1,1,1
"207","9","TANZANIA",2014,"207_9",3,2,2,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,0,1,1
"207","8","TANZANIA",2014,"207_8",3,2,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"207","1","TANZANIA",2014,"207_1",3,2,2,5,1,2,3,1,1,0,5,,,,,,,,,,1,
"207","4","TANZANIA",2014,"207_4",3,2,2,5,4,1,2,0,0,1,,5,4,1,2,0,1,,1,0,1,1
"207","10","TANZANIA",2014,"207_10",3,2,2,5,4,2,2,1,0,1,,5,4,2,2,1,0,5,,,1,1
"207","6","TANZANIA",2014,"207_6",3,2,2,5,3,2,3,0,0,0,1,5,3,2,3,0,1,,1,0,1,1
"207","2","TANZANIA",2014,"207_2",3,2,2,5,1,2,4,1,1,0,5,5,1,2,4,1,0,5,,,1,1
"207","3","TANZANIA",2014,"207_3",3,2,2,4,3,2,3,1,0,1,,4,3,2,3,1,1,,2,0,1,1
"207","5","TANZANIA",2014,"207_5",3,2,2,5,4,1,2,0,0,1,,5,4,1,2,0,0,5,,,1,1
"207","7","TANZANIA",2014,"207_7",3,2,2,5,3,2,3,0,0,0,4,5,3,2,3,0,0,4,,,1,1
"207","11","TANZANIA",2014,"207_11",3,2,2,5,3,2,3,0,0,0,1,5,3,2,3,0,0,1,,,1,1
"207","14","TANZANIA",2014,"207_14",3,2,2,5,2,2,3,1,1,1,,,,,,,,,,,1,
"207","13","TANZANIA",2014,"207_13",3,2,2,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,0,1,1
"207","12","TANZANIA",2014,"207_12",3,2,2,1,1,2,4,1,1,1,,,,,,,,,,,1,
"208","5","TANZANIA",2014,"208_5",3,3,1,5,3,2,3,0,0,0,5,,,,,,,,,,1,
"208","2","TANZANIA",2014,"208_2",3,3,1,5,2,2,2,1,1,0,5,5,2,2,2,1,1,,1,1,1,1
"208","20","TANZANIA",2014,"208_20",3,3,1,5,4,2,2,0,0,0,5,5,4,2,2,0,0,5,,,1,1
"208","22","TANZANIA",2014,"208_22",3,3,1,5,4,2,2,1,0,1,,,,,,,,,,,1,
"208","9","TANZANIA",2014,"208_9",3,3,1,5,3,2,3,0,0,1,,5,3,2,3,0,1,,1,0,1,1
"208","19","TANZANIA",2014,"208_19",3,3,1,5,4,2,2,0,0,1,,,,,,,,,,,1,
"208","15","TANZANIA",2014,"208_15",3,3,1,5,4,1,1,0,0,0,4,5,4,1,1,0,0,4,,,1,1
"208","14","TANZANIA",2014,"208_14",3,3,1,5,4,2,2,1,0,0,5,5,4,2,2,1,1,,1,0,1,1
"208","4","TANZANIA",2014,"208_4",3,3,1,4,3,2,3,0,0,1,,4,3,2,3,0,1,,3,0,1,1
"208","11","TANZANIA",2014,"208_11",3,3,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,0,1,1
"208","7","TANZANIA",2014,"208_7",3,3,1,5,3,2,3,0,0,1,,,,,,,,,,,1,
"208","6","TANZANIA",2014,"208_6",3,3,1,5,3,2,3,1,0,0,5,,,,,,,,,,1,
"208","18","TANZANIA",2014,"208_18",3,3,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"208","16","TANZANIA",2014,"208_16",3,3,1,5,4,1,2,0,0,1,,,,,,,,,,,1,
"208","13","TANZANIA",2014,"208_13",3,3,1,5,4,1,2,1,0,1,,5,4,1,2,1,1,,5,1,1,1
"208","8","TANZANIA",2014,"208_8",3,3,1,5,3,2,3,0,0,0,5,5,3,2,3,0,0,5,,,1,1
"208","12","TANZANIA",2014,"208_12",3,3,1,5,4,2,2,0,0,1,,,,,,,,,,,1,
"208","10","TANZANIA",2014,"208_10",3,3,1,5,3,2,3,0,0,0,3,,,,,,,,,,1,
"208","3","TANZANIA",2014,"208_3",3,3,1,5,2,2,3,1,1,1,,5,2,2,3,1,1,,1,0,1,1
"208","21","TANZANIA",2014,"208_21",3,3,1,5,4,2,2,1,0,1,,,,,,,,,,,1,
"208","17","TANZANIA",2014,"208_17",3,3,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"208","1","TANZANIA",2014,"208_1",3,3,1,1,2,2,3,1,1,1,,,,,,,,,,,1,
"209","8","TANZANIA",2014,"209_8",2,2,1,5,2,2,3,1,1,1,,5,2,2,3,1,1,,1,0,1,1
"209","9","TANZANIA",2014,"209_9",2,2,1,5,4,2,2,0,0,0,3,5,4,2,2,0,0,5,,,1,1
"209","4","TANZANIA",2014,"209_4",2,2,1,4,4,2,2,0,0,1,,4,4,2,2,0,1,,1,0,1,1
"209","3","TANZANIA",2014,"209_3",2,2,1,5,2,2,2,1,0,0,5,5,2,2,2,1,0,5,,,1,1
"209","5","TANZANIA",2014,"209_5",2,2,1,4,4,2,2,0,0,1,,4,4,2,2,1,1,,4,0,1,1
"209","6","TANZANIA",2014,"209_6",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,4,0,1,1
"209","1","TANZANIA",2014,"209_1",2,2,1,1,2,2,3,1,1,0,5,1,2,2,3,1,1,,1,0,1,1
"209","7","TANZANIA",2014,"209_7",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,0,1,1
"209","2","TANZANIA",2014,"209_2",2,2,1,2,2,2,3,1,1,1,,2,2,2,3,1,0,4,,,1,1
"21","2","TANZANIA",2014,"21_2",1,1,1,4,3,2,3,0,0,1,,4,3,2,3,0,1,,1,0,1,1
"21","4","TANZANIA",2014,"21_4",1,1,1,3,3,2,3,0,0,1,,3,3,2,3,0,1,,1,0,1,1
"21","3","TANZANIA",2014,"21_3",1,1,1,3,3,2,3,0,0,1,,3,3,2,3,0,1,,1,0,1,1
"21","1","TANZANIA",2014,"21_1",1,1,1,1,2,2,3,1,1,1,,1,2,2,3,1,1,,1,1,1,1
"210","1","TANZANIA",2014,"210_1",2,2,1,1,2,2,3,1,1,0,2,1,2,2,3,1,1,,2,0,1,1
"210","9","TANZANIA",2014,"210_9",2,2,1,5,4,2,2,0,0,0,4,5,4,2,2,0,0,1,,,1,1
"210","6","TANZANIA",2014,"210_6",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,0,1,1
"210","2","TANZANIA",2014,"210_2",2,2,1,2,2,2,3,1,1,1,,2,2,2,3,1,1,,1,0,1,1
"210","3","TANZANIA",2014,"210_3",2,2,1,4,3,2,2,0,0,1,,3,3,2,2,0,1,,1,0,1,1
"210","4","TANZANIA",2014,"210_4",2,2,1,4,3,2,2,0,0,1,,4,3,2,2,0,1,,4,0,1,1
"210","5","TANZANIA",2014,"210_5",2,2,1,5,4,2,2,0,0,0,1,5,4,2,2,0,1,,1,0,1,1
"210","8","TANZANIA",2014,"210_8",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"210","7","TANZANIA",2014,"210_7",2,2,1,5,3,2,2,0,0,1,,5,3,2,2,0,1,,1,0,1,1
"211","9","TANZANIA",2014,"211_9",4,4,2,5,4,3,3,1,0,0,6,,,,,,,,,,1,
"211","50","TANZANIA",2014,"211_50",4,4,2,5,4,1,2,0,0,0,5,,,,,,,,,,1,
"211","44","TANZANIA",2014,"211_44",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"211","40","TANZANIA",2014,"211_40",4,4,2,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"211","47","TANZANIA",2014,"211_47",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"211","12","TANZANIA",2014,"211_12",4,4,2,3,3,2,3,0,0,1,,3,3,2,3,0,1,,5,0,1,1
"211","22","TANZANIA",2014,"211_22",4,4,2,5,3,2,3,0,0,0,5,,,,,,,,,,1,
"211","36","TANZANIA",2014,"211_36",4,4,2,5,4,2,2,0,0,0,10,,,,,,,,,,1,
"211","23","TANZANIA",2014,"211_23",4,4,2,5,3,2,3,0,0,0,5,5,3,2,3,0,1,,1,0,1,1
"211","3","TANZANIA",2014,"211_3",4,4,2,3,1,3,3,1,1,0,4,,,,,,,,,,1,
"211","4","TANZANIA",2014,"211_4",4,4,2,5,2,3,3,0,1,0,5,5,2,3,3,0,1,,1,0,1,1
"211","29","TANZANIA",2014,"211_29",4,4,2,5,3,2,3,0,0,0,5,,,,,,,,,,1,
"211","41","TANZANIA",2014,"211_41",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"211","8","TANZANIA",2014,"211_8",4,4,2,5,2,3,2,0,1,0,5,5,2,3,2,0,0,5,,,1,1
"211","27","TANZANIA",2014,"211_27",4,4,2,5,3,2,3,0,0,0,5,,,,,,,,,,1,
"211","49","TANZANIA",2014,"211_49",4,4,2,5,4,1,2,0,0,1,,5,4,1,2,0,0,5,,,1,1
"211","20","TANZANIA",2014,"211_20",4,4,2,5,3,2,2,1,0,1,,,,,,,,,,,1,
